@relation taptap_reviews

@attribute text string
@attribute class {pos,neg}

@data
'2025 小丑 零零散散 氪 一边 玩 一边 骂 叠 新 地图 新 宝箱 新 图纸 世界 做个 开头 做 玩家 找 地儿 凹 照片 玩家 事儿 摄影棚 搭 搭 起来 现在 全是 田园 清新 场景 配 田园 风 衣服 帅气 一点 都市 一点 衣服 拍 Looking my eyes 回答 拍 光靠 卡黑 背景 2024 12 30 算了 散 散 只能 说 氪 金 新 版本 坨 2024 12 23 工作日 移动 端 日常 打破 防 过来 吐槽 顺便 晒 一下 最近 图 打个 石头 疯狂 卡退 叠 到底 更新 本来 正常 玩 现在 正常 游玩 做 不到 本来 不想 这破本 现在 闪退 素材 模型简化 没人 在乎 保证 一下 流畅性 手感 稀烂 没有 自动 瞄准 已经 折磨 最后 一下 还卡退 非得 骂 觉得 爽 世界 卡退 衣柜 卡退 素材 卡退 更新 说 提高 移动 端 画质 玩 不了 白 更新 诶 呦 真是 脑袋 疼 pc 拉进 镜头 见鬼 自动 进入 拍照 删 烦死 想 拍照 会开 相机 皿 拍照 界面 动作 调整 不能 学 一下 狒狒 食柿 重复 一个 动作 原地 行走 冲刺 balabala 想 拍 跑步 冲刺 感觉 完全 只能 硬 凹 踢腿 动作 想 拍 捕虫 动作 没法 好好 拍 只能 截图 做 动作 模组 就让 我用 抽 能力 套 干嘛 做 完 金 蔷薇 正好 周末 有空 用回 pc 过来 更新 一下 评论 顺便 晒图 终于 认真 拍照 相机 不能 拍竖屏 一点 无语 怪不得 吐 槽 脖子 扭着 玩游戏 真的 扭着 玩 拍照 移动 暖暖的 位置 只能 旋转 方向 更好 有时候 差 一点点 距离 退出 拍照 调整 位置 重新 调整 角度 光照 滤镜 实在 恼火 叠甲 玩 原神 开服 玩家 玩 现在 以下 略 玩 闪亮 之名 开服 玩家 玩 现在 以下 略 两个 游戏 不用 查 成分 直接 写 前面 玩 塞尔达 两部 卡带 买 玩 爱丽丝 疯狂 回归 买 暖 暖 换装 物语 无限 玩 说 不配 吐槽 上述 四个 游戏 参考 进行 吐槽 正片 猛肝 一个 星期 当前 进度 金 蔷薇 只差 一件 看不懂 说明 游戏 进度 打得 没 回去 玩儿 画面 pc 端 4060 好看 操作 键鼠 比较 丝滑 地图 跑 起来 非常 愉快 某种意义 弥补 游戏 里 不能 美美 拍照 遗憾 摄影棚 非常 合格 美美 出片 战斗 键鼠 难度 低 平时 会 打游戏 说 宝宝 难度 新手 玩家 适应 起来 应该 不会 有太大 问题 解谜 难度 不高 衣服 pc 端 质感 相当 不错 没事 喜欢 扒拉 扒拉 衣柜 最后 总 觉得 地图 穿 像是 抓宝 可梦 事实上 确实 抓虫 抓 洗 动物 剧情 没 做 评价 pc 移动 端的 画质 割裂 赘述 引擎 问题 优化 问题 玩家 应该 考虑 消费者 应该 厂家 问题 买单 移动 端 优化 完成 之前 游戏 营收 不会 好看 叠 应得 平时 不想 开 电脑 手机 做做 日常 问题 一下子 爆发 抛开 画面 模糊 服装 颜色 显示 错误 地图 灰暗 分不清 物品 问题 不谈 跑 图 会有 卡顿 误触 不能 跑 捡 东西 等等等等 令人 火大 情况 可能 表演 一个 闪退 重启 包括 衣柜 战斗 移动 端 一坨 毫无 准星 攻击 配 稀烂 操作 手感 本来 简单 战斗 变得 异常 困难 手感 奇差 包括 跳跳 乐 部分 完全 找 不到 落脚点 顺便 一提 心愿 仓库 关卡 收集 亮光 移动 端 显示 异常 记得 修 做 衣服 材料 叠 一键 过关 懂 一次 领 一堆 一次 不想 一键 过关 懂 服装 一个 换装 游戏 起家 公司 做 换装 类 游戏 吐 槽 世界 不能 放大 莫名其妙 设置 衣柜 放大 不好 距离 拉得 不够 近 想 仔细 看看 蕾丝 镂空 做 不到 隔壁 换装 游戏 pc 端 贴 布料 观察 不能 跳 过键 不能 真的 跳过 包括 剧情 采集 动画 跳过 不能 跳 干净 点 闹心 本来 采集 挂机 一看 必须 手动 概率 出 精粹 闹心 我会 评价 无限 暖 暖 服装 特化 版本 爱丽丝 疯狂 回归 单机 跳跳 乐是 一款 非常 合格 游戏 标着 轻度 游戏 多端 互通 手游 非常 合格 融合 神庙 神瞳 奇想 星使 整个 游戏 肝度 非常 非常 高 远远 超过 休闲 玩家 能够 接受 程度 更不谈 灵感 露珠 放在 单机 主机 里 可能 放在 优化 很差 手游 里 噩梦 主观 游玩 体验 先 写 以后 补 自由度 自由 山 不能 爬水 不能 游 交互 丰富 度 采 材料',pos
'好玩 容易 阴死 本来 没起 装备 纯 捡 垃圾 吃',pos
'辣鸡 游戏 吸血 游戏 千万别 玩 魔方 游戏',neg
'玩 有点 费劲 角色 图鉴 不能 直接 显示 名字 一个 一个点 开 查看 材料 不能 点击 直接 跳转 获得 地点 不了 名字 知道 名字 知道 获得 同一个 角色 攻击 敌人 死 不会 自动 换 一个 敌人 必须 错开 才行',pos
'心态 不好 别碰',pos
'显示 更新 错误',pos
'官方 非常 听 劝 游戏 体验 不错',pos
'只能 说 时间 长 玩 游戏 发现 游戏',pos
'听 现在 所知 cytus2 迎来 一场 新 风暴 曾经 售价 望而止步 今日 完全免费',pos
'建议 玩 极差 游戏 令人 发笑 保底 抽数 继承 卡池 保底 一次 福利 体验 整整 一年 抽 节省下来 石头 够 两次 保底 老 英灵 模型 简陋 技能 抽象 一年 大半 时间 长草期 游戏性 无聊 透顶 放个 大招 动画 磨蹭 半天 推荐 入坑 推荐 入坑 推荐 入坑 觉得 游戏 评分 高 抽象 完全 配不上 评分 新人 看见 这条 评论 赶紧 跑 跑 跑',neg
'新手 观望 玩家 不要 入坑 游戏 工作室 根本 不会 理会 玩家 诉求 开服 玩家 现在 齐司 礼 问题 工作室 一再 忍让 2024 年 四个 混池 齐司 礼 崩卡 卡面 精度 PV 精度 男主中 倒 没有 3d 动画 2d 动画 棉花 娃娃 齐司 礼 一个 配饰 别家 男主 两三个 公平 男主 无视 玩家 需求 冷处理 玩家 意见 重视 齐司 礼 白眉白 睫 人物 设定 歪 心思 主 美的 恶意 刻板 印象 开服 玩家 容忍 换来 工作室 会用 停 氪 举报 方式 维权 重视 推 终将 退游',neg
'2025 更新 手机 端 疯狂 闪退 填 工单 不理 服 2025 28 完 剧情 加两星 2025 18 开 服老 登 全员 凹 一天 只能 勉强 拿满 奖励 怪物 逻辑 逆天 数值 疯狂 膨胀 鸣潮 真的 不配 好评 策划 从来 没有 想 改好 疯狂 玩家 雷区 试探 玩法 毫无 长进 逼 氪 逼 肝 一个 落 游戏 差不多 提纯 跑 路 尽快 完全 推荐 入坑 2025 评论 限定 池 十次 歪 八次 2025 24 评论 钓鱼 新 深塔 伪 肉鸽 全是 垃圾 逼 肝 玩法 地图 毫无诚意 地下 金库 空洞 一个 剧情 副本 群岛 更是 钓鱼 而生 鸣潮 转弱 保软 只能 说 一路 走 多写 觉得 难以 接受 鸣潮 当前 版本 退步 开 服老 登 一点点 看着 鸣潮 优化 进步 今天 觉得 非常 感动 已经 解锁 翱翔 情况 地下 金库 张图 知道 想 推 列车 玩法 斩掉 玩家 翅膀 方式 搞 是否是 本末倒置 钓鱼 玩法 高 重复 度 更 像是 想要 玩家 活跃度 几个 字 写 活动 简介 老版 肉鸽 应该 鸣潮 特色 玩法 世界 不想 探索 只想 肉鸽 里 爽 一局 周常 肉鸽 真是 无聊 透顶 选 buff 不会 挑战 压力 唯一 打出 数字 大小 区别 典型 弱 保软 设计 肉鸽 中 有趣 地方 局内 buff 选择 带来 连招 模式 变化 解锁 新 声骸 技能 等级 关卡 奖励 权衡 周常 肉鸽 中 一条 看不到 我能 接受 一个 全身 缺点 一直 变好 鸣潮 越做越 烂 反复 横 跳 算了吧 2025 17 评论 肉鸽 改成 弱 局内 build P 肉鸽 2025 评论 鸣潮 五星 推荐 12 25 评论 表扬 主打 一个 听 劝 直接 改 奖励 获取 分数 过于 简单 粗暴 12 24 评论 狗屎 仿生 战略 我能 怪 秒 为啥 非得 这刷 技术 分 教 做事 12 评论 我愿 TGA 年度 抗压 王 颁 鸣潮 23 评论 游戏 长草期 有点 长 世界 刷声 骇 重复 探索 意义 战斗 很爽 全息 打过 以后 没 欲望 摩托车 魔 偶 进深 塔 是不是 考虑 放进 全息 里 长离 肉鸽 不再 加点 肉鸽 奖励 说不定 爆 几个 肉鸽 玩家 金币 今州加 乘宵山 NPC 做 几个 隐藏 任务 丰富 一下 世界观 分 26 评论 加 肉鸽 奖励 啥时候 安排',neg
'恨 卡卡 罗',pos
'快 跑 mf 十年 前 屎 没改 团本 普通 玩家 毫无 体验 学生 党想 获得 一个 勋章 忍者 千难万难 一碗水 端 不平 隔壁 海 获取 一个 忍者 简单 太 学生 党想 搞 一个 s 一年 离谱 爆炸',neg
'好玩 爱玩 D 固玩',pos
'没有 免费 皮肤',pos
'音游 打歌 新人 引导 没有 解释 东西 导致 玩 知道 贴脸 主线 喜欢 为啥 先 季 萌新 疑惑 第一个 九宫格 最后 一排 中间 任务 东西 萌新 疑惑 玩音游 一年 半 没见 判定 手感 差 学学 Chainbeet 补 打歌 可能 太 习惯 加颗 星 补 已经 不玩 一个 补 错 判定 稀烂 知道 这有 好玩 绝美 卡面 硬控',pos
'挺不错 有点 设备 设备 不好 判定 会 问题',pos
'两年 喜欢 爱 风笛 主要 想 说 说 问题 刷 材料 关卡 不能 出 一个 自动 重复 来回 刷 此关 好友 之间 交流 太少 开个 私聊 功能 好久 不玩 方舟 真是 我玩过 逼 氪 游戏',pos
'自由度 不好 好多 bug 空气 墙 不错',pos
'好玩 特别 好玩 前 几天 见到 我哥 玩 问 什么游戏 说 游戏 画风 精美 音乐 好听 打击 感 不错',pos
'开服 玩家 现在 全靠 剧情 美术 撑 玩 下去 数值 膨胀 飞 起来 卡池 保底 次次 歪 保底 次次 将近 吃 满 纯 老 玩家 韭菜 割 活动 越来越 无聊 福利 越来越 奔 美术 剧情 建议 直接 电视 剧情 剪辑 撑不下去',neg
'没 朋友 一起 变成 萌新',pos
'没 哭 眼 爆炸',pos
'啥时候 减点 价位 曲包 贵',pos
'兜兜 转转 大学毕业 回来 继续 玩 市面上 80 arpg 二游 玩 一遍 喜欢 休 伯利安 看见 19 年 写 评价 没想到 一边 骂 一边 玩 下去 回坑 一年 其实 明显 感觉得到 第二部 现在 一年 时间 游戏 表现 变好 第二部 ui 诟病 顺眼 其实 觉得 习惯 还行 第二部 剧情 有点 慢热 知道 目前 马上 更新 第八章 火星人 故事 其实 没有 脱离 第一部 框架 认为 第一部 琪 亚娜 故事 结束 其实 挺 毕业 继续 面对 新 生活 新 挑战 不能 总是 活在 过去 诟病 星之环 系统 其实 常年 红莲 升降机 体验 还好 毕竟 抽卡 成本 实打实 第一部 降低 难 部分 pvp 新手 入坑 体验 绝对 以前 第一部 中后期 入坑 回归 体验 目前 来看 影队 共鸣 队 最好 凑 加上 现在 确实 玩家 少 苦三 以下 挺 养老 问题 新环 不出 初始 a 导致 想 玩 最新 天渊 星之环 角色 必须 抽齐 对应 s 角色 知道 后面 有没有 机会 新人 补 一个 a 级 影队 角色 a 级 天渊 角色 分割线 星给 美工 星给 剧情 吃书 严重 星给 老婆 只能 说 鬼才 策划 卖 新 角色 变相 打压 老 角色 刚 国服 深渊 贴 无数 大佬 常识 阵容 装备 搭配 刷层 现在 充钱 做 不到 阵容 装备 同质化 严重 无所谓 PC dnf 年 年 黄 活动 奖励 简直 没 眼看 伟哥 求求 隔壁 崩 策划 拉 几个 过来',pos
'剧情 封神 武侠 燕云',pos
'国服 憋 丸 建议 去入 国际 服',neg
'加载 有点 慢',pos
'皮肤 设计师 喝 假酒 审美 坏 服务器 土豆 垃圾 开 流量 直接 一直 999 知道 说 角色 平衡设计 抽象 没变 第一次 见 发布 多年 游戏 发布 最大 变化 皮肤 新 角色 一外 变化 更加 平庸 感觉 网易 什么游戏 做 绿色 系统 做 非常适合 岁 宝宝 玩 健康 系统 里面 玩家 全是 玻璃心 一碰 碎 一个 游戏 现在 60 帧 同时代 游戏 游戏 策划 运营 技术 感觉 烂 已经 没边 根本 知道 策划 多米 搞 服务器 游戏 引擎 反作弊 游戏 代码 估计 屎 山 屎 山 代码 上面 游戏',neg
'副本 玩法 地图 怪 过于 一致 一团 小兵 起来 应该 增加 耐打 难度 适当 单体 boss 战斗机 制 BOSS 战卸势 卸麻 一场 战斗 大部分 时间 卸势 玩家 缺少 主动 空间 过于 依赖 卸势 数值 BOSS 攻击 锁定 增加 非 锁定 范围 攻击 具有 一定 摇 技能 时间 供 玩家 在此期间 灵活 发挥 体验 会 很多 狂野 之心 怪猎 更 找 空档 身位 控制 输出 美学 展现 淋漓 精致 怪猎 体型 招式 容易 辨别 燕云 敌方 出招 比较 清晰 优势 目前 主要 太 单纯 太 病态 可能 比较 魂 更 qte 音游 实际 卸势 抛开 主角 入场 攻击 模组 比较 少 只能 说卸势 帮 开发 组 节省 角色 动作 开发 流派 玩法 武学 流派 体验 轴太长 玩法 培养 方式 单一 过于 同类 化 流派 搭配 目前 设计 过于 固化 容易 玩腻 游戏 有着 更 自由 简便 丰富 组合 玩法 切换 流派 替换 时间 资源 成本 繁琐 复杂 毫无意义 装备 养成 极差 装备 追求 数值 带来 不了 快乐 装备 调律 单纯 数值 套装 效果 几乎 一种 固定 选择 设计 套装 增加 多样 选择 何必 设计 套装 效果 直接 方式 附加 角色 加上 装备 刷取 苛刻 几乎 没有 更换 选择 等级 突破 装备 形同 废品 回收 毫无价值 游戏 至少 武器 独特性 功能性 价值 感 以前 游戏 遗物 系统 毫无 养成 乐趣 弃坑 只能 说 有过之而无不及 奇术 技能 好评 丰富 多样 搭配 组合 自由 突破 技能 新 效果 机制 解密 奇术 战斗 奇术 只能 共用 键位 实在 方便 培养 资源 目前 来看 正常 知道 后续 开放 资源 要求 会 不会 上升 过高 心法 被动 心法 功能设计 好评 目前 心法 搭配 组合 过于 套版 看似 多样 实则 单一 固化 同样 存在 麻烦 切换 成本 心法 收集 挺 江湖味 培养 设计 显得 有点 矛盾 纠纷 心法 置换 培养 实则 加点 无异 自由 重置 加点 方便 方便 转换 直接 资源 继承 功能 心法 满重 玩家 满重 几个 心法 出新 心法 直接 转换 即可 估计 会 导致 开发 心法 开发 设计 比重 会 降低 导致 游戏 战斗 核心 流派 玩法 缺少 扩展性 感觉 剧情 挑战 任务 绑定 直接 提重 流派 心法 需要 玩家 推进 流派 相关 任务 挑战 获得 更 流派 点数 一部分 探索 获得 玩家 主动 控制 提升 想要 心法 心法 同步 提升 专门 精化 心法 现在 前期 切换 心法 斤斤计较 很缺 心法 后期 心法 满重 培养 系统 几近 废掉 资源 爆率 金色 装备 金色 胚子 调音 石 需要 爆率 爆率 十分 低 一天 完 没有 最大 问题 歪 根本 东西 没法 歪 词条 游戏 至少 资源 歪 没准 角色 抠抠搜搜 换 流派 装备 必须 心力 资源 重新 刷 真的 难以 理解 玩家 换个 玩法 抢 钱 多人 副本 机制 过于 讨厌 明明 正常 战斗 交互 挺 非要 加 复杂 难过 机制 降低 战斗 乐趣 十分 杂乱 角色 职业 头标 没有 知道 队友 干 难度 毫无 分级 体验 一个 难度 分级 毫无 逻辑 试问 满级 一定 缺少 装备 刷 人本 缺少 装备 一定 难刷 没 装备 刷 过去 刷装备 干 导致 前期 刷 难 难受 赛季 制度 赛季 制度 知道 玩家 竞争 莫名 搞 资源 回收 扣点 搞 没 策略性 乐趣 性 PK 加点 赛季 开发新 内容 徒增 重复性 工作 玩法 游戏 里 很多 题材 背景 场景 手感 特效 音效 细节 剧情 演出 梗 融入 自然 有趣',pos
'赶快 转日服 游戏 太肝 国服 后妈 养',neg
'真的 很无语 几个 赛季 逐鹿 非法 组排 一直 好不容易 巅峰 赛 称号 隐藏 开 一把 巅峰 赛 个人 顶 一模一样 自定义 称号 闹 说好 肝 独珍 装备 需要 做长 剧情 任务 解锁 收集 六个 碎片 合成 衣服',neg
'河西 bug 满天飞 打野外 首领 伤害 没有 疾跑 出不来 服 没 出 河西 之前 移动 端 从来不 会有 闪退 情况 河西 出 以后 10 分钟 闪退 一次 永远都是 一卡 一卡 我服',neg
'无话可说 纯为 男 主打 分哈',pos
'开服 玩家 时间 后来 开 可玩性 一流 玩法 丰富 肝 不肝 跟上 t 队 团本 每次 秒 伤 不够 进不去 画质 手游 顶 代入 感 一坨 剧情 平平 奇 燕云 现在 逆水 寒退游 原因 赛 博大 宋 玄机 版本 墨家 机关 道 解释一下 后来 跨 年 虹桥 满地 萨拉 芬妮 实在 惨不忍睹 赛 博大 宋 花花绿绿 实在 忍 下去',neg
'2025 12 朋友 骗回 坑 周年 不出 异 w 退 坑 停 氪 月 卡 推荐 玩 前面 审核 掉',neg
'同学 带入 坑 久 之前 玩 游戏 画风 有意思',pos
'玩 快 三年 腾讯 区别 不会 红温 运气 直接 爽局',pos
'伟大 无需 多言',pos
'没有 模组 这玩个 蛋',pos
'越来越 演出 满分 景色 漂亮 不能 米 池 去掉 完美',pos
'问问 移动 端 现在 优化 成 之前 玩 一直 卡退 现在 还会',pos
'新手 已经 传奇 万 里面 大佬 老 六 比较 试试 狙击枪 狙',pos
'糙 闪退 根本 进不去',neg
'游戏 单机 一两个 活动 联机 一阵子 还会 下架 其实 喜欢 玩 每次 上线 时间 短 没什么 意思 建议 官方 做 一点 联机 活动 反正 总体 说 好玩 推荐 指数 颗星 运营 服务 认为 运营 服务 加强 战斗 结尾 结算 画面 经常 会 卡死 黑屏 重进 久',pos
'好玩',pos
'饿 少女 三 技能 原皮 快快 优化',pos
'游戏 觉得 包装 觉得很有 意义 经典 米池 加上 概率 调 爆率 可能 是我太 非 歪 战斗 体感 不错 推荐 喜欢 格斗 硬核 玩家 玩',pos
'抽卡 体验 沃是 欧皇',pos
'萤火虫 武器 放 萤火虫 原地不动',neg
'更新 的士 网 一直 断 更新 上去 办法',pos
'衣服 很漂亮 关卡 副本 有趣 零 氪 玩 开心',pos
'服 设备 捆绑 限制 客服 qq 空',neg
'剧情 战斗 挺不错 可惜 内容 太少 根本 不够 玩 战斗 真的 没法 说 了解 玩法 真的 好玩 逗逗 旁白 有趣 旁白 猪 内容 真的 少 游戏 唯一 缺点 一天 打通 真 结局 好玩',neg
'明着 说 买 不了 吃亏 买 不了 上当 唯一 缺点 通关 成就 打满 之后 没意思',pos
'挺 无聊 七八年 前 可能 觉得 有意思 现在 眼光 来看 太过 潦草 适合 入坑',pos
